ticker,exchange_suffix,name,sector,isin,euronext_symbol,mic,market,source,n_days,first_trade_date,last_trade_date,alive_at_period_end,inferred_delisted_before_period_end,status
4FISV.MI,.MI,FISERV,,US3377381088,4FISV,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4FME.MI,.MI,FRESENIUS MED CARE,,DE0005785802,4FME,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4FORT.MI,.MI,FORTUM,,FI0009007132,4FORT,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4FR.MI,.MI,VALEO,,FR0013176526,4FR,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4FRA.MI,.MI,FRAPORT,,DE0005773303,4FRA,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4FRE.MI,.MI,FRESENIUS,,DE0005785604,4FRE,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4FRVIA.MI,.MI,FORVIA,,FR0000121147,4FRVIA,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4FSLR.MI,.MI,FIRST SOLAR,,US3364331070,4FSLR,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4G.MI,.MI,GEA GROUP,,DE0006602006,4G,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4GD.MI,.MI,GENERAL DYNAMICS,,US3695501086,4GD,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4GILD.MI,.MI,GILEAD SCIENCES,,US3755581036,4GILD,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4GLE.MI,.MI,SOCIETE GENERALE,,FR0000130809,4GLE,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4GLEN.MI,.MI,GLENCORE,,JE00B4T3BW64,4GLEN,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4GLW.MI,.MI,CORNING,,US2193501051,4GLW,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4GM.MI,.MI,GENERAL MOTORS,,US37045V1008,4GM,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4GOOG.MI,.MI,ALPHABET CLASSE C,,US02079K1079,4GOOG,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4GOOGL.MI,.MI,ALPHABET CLASSE A,,US02079K3059,4GOOGL,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4GPN.MI,.MI,GLOBAL PAYMENTS,,US37940X1028,4GPN,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4GPRO.MI,.MI,GOPRO - CLASSE A,,US38268T1034,4GPRO,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4GRF.MI,.MI,Grifols,,ES0171996087,4GRF,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4GS.MI,.MI,GOLDMAN SACHS GR,,US38141G1040,4GS,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HAL.MI,.MI,HALLIBURTON,,US4062161017,4HAL,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HAS.MI,.MI,HASBRO,,US4180561072,4HAS,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HCA.MI,.MI,HCA-HEALTHCARE,,US40412C1018,4HCA,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HD.MI,.MI,HOME DEPOT,,US4370761029,4HD,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HEI.MI,.MI,HEIDELBERG MAT,,DE0006047004,4HEI,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HEIA.MI,.MI,HEINEKEN,,NL0000009165,4HEIA,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HEN.MI,.MI,HENKEL,,DE0006048408,4HEN,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HEN3.MI,.MI,HENKEL VZ,,DE0006048432,4HEN3,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HFG.MI,.MI,HELLOFRESH,,DE000A161408,4HFG,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HHFA.MI,.MI,HHLA,,DE000A0S8488,4HHFA,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HL.MI,.MI,HECLA MINING,,US4227041062,4HL,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HLAG.MI,.MI,HAPAG-LLOYD,,DE000HLAG475,4HLAG,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HLT.MI,.MI,HILTON WORLDWIDE H,,US43300A2033,4HLT,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HO.MI,.MI,THALES,,FR0000121329,4HO,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HOG.MI,.MI,HARLEY-DAVIDSON,,US4128221086,4HOG,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HON.MI,.MI,HONEYWELL INTERN,,US4385161066,4HON,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HOOD.MI,.MI,ROBINHOOD MARKETS,,US7707001027,4HOOD,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HOT.MI,.MI,HOCHTIEF,,DE0006070006,4HOT,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HPE.MI,.MI,HEWLETT PACKARD EN,,US42824C1099,4HPE,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HPQ.MI,.MI,HP,,US40434L1052,4HPQ,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4HU3.MI,.MI,HUNTINGTON BANCSH,,US4461501045,4HU3,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4IAG.MI,.MI,INTERNATIONAL C A,,ES0177542018,4IAG,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4IBE.MI,.MI,IBERDROLA,,ES0144580Y14,4IBE,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4IBM.MI,.MI,IBM,,US4592001014,4IBM,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4IFX.MI,.MI,INFINEON TECHNOLOG,,DE0006231004,4IFX,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4ILMN.MI,.MI,ILLUMINA,,US4523271090,4ILMN,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4INCY.MI,.MI,INCYTE,,US45337C1027,4INCY,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4INGA.MI,.MI,ING GROEP,,NL0011821202,4INGA,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4INH.MI,.MI,INDUS HOLDING,,DE0006200108,4INH,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4INTC.MI,.MI,INTEL,,US4581401001,4INTC,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4INTU.MI,.MI,INTUIT,,US4612021034,4INTU,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4INVEB.MI,.MI,INVESTOR AB CLASS,,SE0015811963,4INVEB,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4IPH.MI,.MI,INNATE PHARMA,,FR0010331421,4IPH,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4ISRG.MI,.MI,INTUITIVE SURGICAL,,US46120E6023,4ISRG,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4ITX.MI,.MI,INDITEX,,ES0148396007,4ITX,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4JAM.MI,.MI,JETBLUE AIRWAYS,,US4771431016,4JAM,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4JEN.MI,.MI,JENOPTIK,,DE000A2NB601,4JEN,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4JNJ.MI,.MI,JOHNSON & JOHNSON,,US4781601046,4JNJ,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4JPM.MI,.MI,J.P. MORGAN CHASE,,US46625H1005,4JPM,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4KDP.MI,.MI,KEURIG DR PEPPER,,US49271V1008,4KDP,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4KER.MI,.MI,KERING,,FR0000121485,4KER,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4KGX.MI,.MI,KION GROUP,,DE000KGX8881,4KGX,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4KHC.MI,.MI,THE KRAFT HEINZ,,US5007541064,4KHC,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4KLAC.MI,.MI,KLA-TENCOR,,US4824801009,4KLAC,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4KNEBV.MI,.MI,KONE,,FI0009013403,4KNEBV,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4KO.MI,.MI,THE COCA-COLA COMP,,US1912161007,4KO,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4KPN.MI,.MI,KONINKLIJKE KPN,,NL0000009082,4KPN,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4KR.MI,.MI,KROGER,,US5010441013,4KR,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4LEG.MI,.MI,LEG IMMOBILIEN,,DE000LEG1110,4LEG,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4LEVI.MI,.MI,LEVI STRAUSS & CO,,US52736R1023,4LEVI,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4LHA.MI,.MI,DEUTSCHE LUFTHANSA,,DE0008232125,4LHA,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4LI.MI,.MI,KLEPIERRE REIT,,FR0000121964,4LI,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4LITE.MI,.MI,LUMENTUM HOLDINGS,,US55024U1097,4LITE,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4LKFT.MI,.MI,LAKEFRONT BIOTHER.,,BE0003818359,4LKFT,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4LLY.MI,.MI,ELI LILLY & COMP,,US5324571083,4LLY,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4LOW.MI,.MI,LOWES COMPANIES,,US5486611073,4LOW,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4LPK.MI,.MI,LPKF LASER & ELECT,,DE0006450000,4LPK,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4LRCX.MI,.MI,LAM RESEARCH,,US5128073062,4LRCX,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4LXS.MI,.MI,LANXESS,,DE0005470405,4LXS,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4LYFT.MI,.MI,LYFT,,US55087P1049,4LYFT,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MA.MI,.MI,MASTERCARD,,US57636Q1040,4MA,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MAP.MI,.MI,MAPFRE,,ES0124244E34,4MAP,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MAR.MI,.MI,MARRIOTT INTERN,,US5719032022,4MAR,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MAT.MI,.MI,MATTEL,,US5770811025,4MAT,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MBG.MI,.MI,MERCEDES-BENZ G.,,DE0007100000,4MBG,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MC.MI,.MI,LVMH,,FR0000121014,4MC,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MCD.MI,.MI,MCDONALD'S,,US5801351017,4MCD,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MCHP.MI,.MI,MICROCHIP TECHNOL,,US5950171042,4MCHP,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MDLZ.MI,.MI,MONDELEZ INTERN,,US6092071058,4MDLZ,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MDT.MI,.MI,MEDTRONIC,,IE00BTN1Y115,4MDT,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MMM.MI,.MI,3M,,US88579Y1010,4MMM,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MO.MI,.MI,ALTRIA GROUP,,US02209S1033,4MO,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MPC.MI,.MI,MARATHON PETROLEUM,,US56585A1025,4MPC,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MRK.MI,.MI,MERCK,,DE0006599905,4MRK,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MRKX.MI,.MI,MERCK & CO.,,US58933Y1055,4MRKX,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MRNA.MI,.MI,MODERNA,,US60770K1079,4MRNA,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MS.MI,.MI,MORGAN STANLEY,,US6174464486,4MS,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MSFT.MI,.MI,MICROSOFT CORP,,US5949181045,4MSFT,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MSI.MI,.MI,MOTOROLA SOLUTIONS,,US6200763075,4MSI,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MSTR.MI,.MI,Strategy,,US5949724083,4MSTR,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MT.MI,.MI,ARCELORMITTAL,,LU1598757687,4MT,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MTX.MI,.MI,MTU AERO ENGINES,,DE000A0D9PT0,4MTX,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MU.MI,.MI,MICRON TECHNOLOGY,,US5951121038,4MU,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MUV2.MI,.MI,MUNICH RE,,DE0008430026,4MUV2,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4MUX.MI,.MI,MCEWEN,,US58039P3055,4MUX,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NB.MI,.MI,NORTHERN DATA,,DE000A0SMU87,4NB,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NDA.MI,.MI,NORDEA BANK,,FI4000297767,4NDA,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NDX.MI,.MI,NORDEX,,DE000A0D6554,4NDX,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NEE.MI,.MI,NextEra Energy,,US65339F1012,4NEE,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NEM.MI,.MI,NEWMONT,,US6516391066,4NEM,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NEMX.MI,.MI,NEMETSCHEK,,DE0006452907,4NEMX,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NESTE.MI,.MI,NESTE,,FI0009013296,4NESTE,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NFLX.MI,.MI,NETFLIX,,US64110L1061,4NFLX,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NKE.MI,.MI,NIKE,,US6541061031,4NKE,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NLOK.MI,.MI,GEN DIGITAL,,US6687711084,4NLOK,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NN.MI,.MI,NN GROUP,,NL0010773842,4NN,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NOC.MI,.MI,NORTHROP GRUMMAN,,US6668071029,4NOC,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NOKIA.MI,.MI,NOKIA CORPORATION,,FI0009000681,4NOKIA,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NOW.MI,.MI,SERVICENOW,,US81762P1021,4NOW,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NTGY.MI,.MI,NATURGY ENERGY GR,,ES0116870314,4NTGY,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NVDA.MI,.MI,NVIDIA CORP,,US67066G1040,4NVDA,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4NXPI.MI,.MI,NXP SEMICONDUCTORS,,NL0009538784,4NXPI,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4OGN.MI,.MI,ORGANON & CO.,,US68622V1061,4OGN,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4OKE.MI,.MI,ONEOK,,US6826801036,4OKE,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4OMV.MI,.MI,OMV,,AT0000743059,4OMV,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4OR.MI,.MI,L'OREAL,,FR0000120321,4OR,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4ORA.MI,.MI,ORANGE,,FR0000133308,4ORA,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4ORCL.MI,.MI,ORACLE,,US68389X1054,4ORCL,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4ORNBV.MI,.MI,ORION CLASS B,,FI0009014377,4ORNBV,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4OXY.MI,.MI,OCCIDENTAL PETR,,US6745991058,4OXY,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4PAH.MI,.MI,PORSCHE AUTOMOBIL,,DE000PAH0038,4PAH,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4PANW.MI,.MI,Palo Alto Networks,,US6974351057,4PANW,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4PBB.MI,.MI,PBB,,DE0008019001,4PBB,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4PCG.MI,.MI,PGE,,US69331C1080,4PCG,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4PEP.MI,.MI,PEPSICO,,US7134481081,4PEP,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4PFE.MI,.MI,PFIZER,,US7170811035,4PFE,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
4PFV.MI,.MI,PFEIFFER VACUUM,,DE0006916604,4PFV,MTAA,Euronext Milan,euronext_current_directory_csv_export,0,,,False,False,no_or_insufficient_yahoo_history
